x,y
0.09373821165373082,0.04361004919039542
0.09398053745894205,0.043670447830687825
0.0940288492619967,0.04368248933494294
0.09417924656811327,0.04371997520148184
0.09419344303176114,0.04372351360755687
0.094350839839077,0.04376274406895969
0.09467269932260518,0.04384296612848558
0.09556552069780502,0.04406549792628177
0.09622825942957716,0.044230682637968824
0.09731022607627952,0.044500358062117704
0.09772948167208714,0.04460485567391641
0.09792762430607077,0.044654241853263416
0.09798281834137743,0.04466799872361345
0.09857241437149888,0.044814952938869654
0.0985813034261549,0.044817168496615295
0.09863401601448728,0.04483030687722975
0.0986522649704249,0.04483485534916995
0.09883567552250389,0.0448805696219491
0.09890646393518665,0.044898213322217675
0.09934136557651937,0.045006610641993586
0.09949380949669367,0.0450446066180777
0.10015068302728755,0.045208329454188206
0.10037004801631566,0.045263005212114626
0.10038781188208104,0.04526743277746462
0.10072942074166796,0.04535257728204145
0.10098429421957927,0.04541610337452269
0.10210056733073976,0.04569432953392945
0.10224108176930655,0.04572935213923342
0.10253919407199447,0.04580365531846395
0.10328524648842956,0.04598960559932763
0.10333695552199688,0.04600249384833424
0.1033894924835227,0.04601558845474024
0.10360920122863157,0.04607034989235667
0.1038315713050561,0.046125774655089075
0.10426636962703055,0.04623414622296966
0.104469571775197,0.046284793463956045
0.10466190743914239,0.04633273228158179
0.10523376303317229,0.04647526477123104
0.10542523005056771,0.04652298708252778
0.10550598264614008,0.046543114311521847
0.10569066891767818,0.04658914655176076
0.10783482740489916,0.047123568616660866
0.10798236183296,0.04716034092344608
0.10846837377822247,0.04728147726150192
0.1087886835507595,0.04736131306238468
0.10927593394719627,0.047482758078944365
0.1095335397467162,0.04754696519055958
0.11011318067297929,0.047691438139998876
0.1106813932418555,0.04783306262166423
0.1107715691857955,0.04785553857875971
0.11080176347594924,0.047863064372672945
0.11093729782489894,0.04789684571256099
0.11197366929308339,0.048155156739162625
0.11210295695863104,0.048187381120709014
0.1124362173369981,0.048270444803089674
0.11257433681257262,0.04830487047440986
0.11264639612392494,0.048322830940577655
0.11271401007367383,0.048339683419933194
0.11311924693383765,0.04844068692357956
0.11413765484390757,0.048694520612392156
0.1146646678895008,0.048825876294229034
0.11528312121492747,0.04898002306331757
0.11614573244085732,0.049195025114385615
0.116331999529184,0.04924145136625073
0.11657195975778262,0.0493012603969851
0.11672605941228409,0.049339669057562166
0.117459418694723,0.04952245563064922
0.11799226580878608,0.04965526542837213
0.11820775935527822,0.04970897624628756
0.11834122950060756,0.0497422430925093
0.11856532972741193,0.04979809908760817
0.11877019013064555,0.049849159641370794
0.11881312648350224,0.04985986133832543
0.11891705359078411,0.049885764712354785
0.1191785354410716,0.0499509379125624
0.11952480268468976,0.05003724349885401
0.11970528763365255,0.05008222857793418
0.11988510608747767,0.050127047536035016
0.12015028700195926,0.05019314271171073
0.12018173914403686,0.050200982019679236
0.12031488016598443,0.050234166833346805
0.12063574586970228,0.05031414119762932
0.12089232054480484,0.05037809130602226
0.12090181622725209,0.05038045806307467
0.12123053291608299,0.05046238925083861
0.12134637551229921,0.0504912625080359
0.12153695334492251,0.05053876319394214
0.12160403650884787,0.050555483377267535
0.12169975805792099,0.050579341552032114
0.12219115383401988,0.05070181978622566
0.12277683394235682,0.05084779797521394
0.12339456369840644,0.05100176439782021
0.12347303137755775,0.05102132212145394
0.12371872071835963,0.05108255910818686
0.12375281335569496,0.05109105654797559
0.12389186059463807,0.05112571346023166
0.12412406629310122,0.051183589708463206
0.1247159721767199,0.0513311196445362
0.12479328587811814,0.051350389744294456
0.12512285364365816,0.051432533059181926
0.12524319275081683,0.051462527051939114
0.125651507690993,0.051564297753479635
0.12570726894508655,0.05157819600061561
0.12578978662150234,0.05159876316824044
0.12582751141984236,0.051608165908171744
0.12588138458795067,0.05162159355818677
0.12618940271906354,0.05169836572154926
0.12636119686741537,0.05174118465683185
0.12677574690071464,0.051844509427888
0.12746558238907357,0.052016447886881284
0.12793992612838861,0.05213467597596522
0.1282651714028823,0.05221574192898584
0.1283370061561847,0.052233646425048214
0.12840111257717673,0.052249624668300326
0.12893111164488696,0.052381724603006136
0.1290760556243776,0.05241785125188771
0.12941563899783198,0.05250249091296165
0.12968963975826328,0.052570784396417575
0.1303139513719908,0.05272639131807841
0.13031419239443104,0.052726451391860704
0.1307320288361319,0.05283059528574502
0.13128589958676432,0.05296864513234216
0.1317002669136353,0.05307192436462525
0.13211255326521967,0.053174684922978124
0.13214514971167912,0.05318280944377686
0.13220174407174148,0.05319691533890847
0.13225944187439653,0.0532112962622492
0.13292771834223155,0.05337786123027424
0.13312773257212862,0.053427713896664356
0.133585330338299,0.05354176812565348
0.13402925575595476,0.053652414581957505
0.1342678981116582,0.05371189513867369
0.13477615119450612,0.053838574982372864
0.13494762670746274,0.05388131449918579
0.13500770006690688,0.05389628751959959
0.13516434433738736,0.05393533041450865
0.1352077142062478,0.05394614016341902
0.13574958755976818,0.05408119971159543
0.13576391139483493,0.054084769864435944
0.13606761680532323,0.054160467101166246
0.13612956604017148,0.054175907675267435
0.1368320551708573,0.054350999998912575
0.13703861538231532,0.05440248422239305
0.13707418969196464,0.05441135096248409
0.137241461928378,0.05445304283112032
0.13732466516980188,0.054473780872805744
0.13758655206893095,0.0545390550296542
0.13795414506344195,0.05463067596548532
0.13797945485785834,0.054636984320336326
0.13825241766858373,0.05470501909939683
0.1385699650574792,0.05478416638831629
0.13869300012541458,0.05481483233743015
0.1391398097136841,0.05492619766056428
0.13923383378448118,0.054949632746340404
0.1392990798123634,0.05496589503159363
0.13952607864787472,0.05502247349215379
0.1395546669946497,0.05502959901174882
0.14001132596023314,0.05514341924882399
0.1405208705139295,0.055270420985947435
0.14162534399128549,0.055545759126575306
0.14198079652428303,0.05563476935203665
0.1428172660610329,0.05584423288132925
0.1433036675553305,0.055966034535989195
0.14338946621595622,0.05598751970606852
0.14340600883410598,0.05599166220621844
0.1448640223270655,0.056356768929863396
0.14489091606070578,0.05636350349235092
0.14503101139641078,0.05639858530007366
0.14538889017360024,0.0564882030906035
0.14539151849984439,0.05648886125980997
0.14539453484833126,0.05648961659514719
0.14575854962860246,0.056580770925628326
0.1458158557012614,0.05659512115800579
0.1467365405986842,0.05682567337719349
0.14688776180166402,0.056863541255805186
0.14726993958046317,0.05695924385207132
0.14737658856968888,0.05698595023251585
0.1479813048013353,0.057137379532133076
0.14798549805309547,0.05713842958031093
0.14807250704330618,0.057160217833641155
0.1481376917725059,0.057176540990473854
0.14836175567999454,0.057232649688744
0.14860293480734477,0.05729304427454421
0.14860375110239826,0.05729324868610415
0.1488254405558732,0.057348762788282034
0.14883864357376148,0.057352069006384024
0.14927318630758454,0.05746088451090166
0.14982057625212705,0.057597958516165074
0.15005751817273338,0.0576572920468522
0.15028863223730068,0.05771516620186508
0.15056283263164388,0.057783829769166906
0.151077417309344,0.057912688882350835
0.1511543274660788,0.05793194824824563
0.15137368668006534,0.05798687882625929
0.15218080348058238,0.05818899202483975
0.15218720504731614,0.05819059506559876
0.15222389715915968,0.05819978327737013
0.15239875575463646,0.05824357028565498
0.1524924355965098,0.058267029012411015
0.15284720676106817,0.05835586861380092
0.15289364247871762,0.058367496759091
0.15295289429477038,0.05838233423249818
0.15300542630404929,0.05839548897344325
0.15306487254907392,0.058410375134551315
0.15311667496213233,0.05842334717452213
0.15334922314790567,0.0584815804532999
0.15392565217922433,0.05862592624711792
0.15561182015439237,0.05904816600546128
0.1564584510443536,0.059260174077994915
0.15687687093766886,0.059364952200484114
0.15792278768412496,0.05962686420496688
0.1585711884540951,0.05978923271655871
0.1589423524636649,0.05988217731283531
0.16002193608616797,0.06015251996824707
0.16007191658108996,0.060165035774743525
0.16061700298346654,0.06030153294122116
0.1615663883024479,0.06053927214251367
0.1617033488948773,0.060573568967208224
0.16175475791034238,0.06058644249498622
0.16240434786650065,0.06074910879523024
0.16256751543172315,0.06078996820800743
0.16281990613635142,0.060853170327665615
0.1632509896085092,0.06096111958526644
0.16339392252048668,0.06099691196129392
0.16354848630353652,0.06103561686813873
0.16374663267005335,0.06108523545605338
0.1638691340565339,0.06111591149579912
0.1642763490480681,0.06121788375606699
0.16430624422057408,0.0612253699203166
0.16438952408331048,0.06124622434860286
0.16472119773108013,0.06132928001265625
0.16483138178031453,0.06135687162096998
0.16522216874646126,0.06145473007669891
0.1652786098352334,0.06146886370515989
0.16529693444506932,0.06147345244064935
0.16552557119065972,0.06153070624076193
0.16571853340976433,0.06157902664653647
0.1659228533059236,0.061630191171571674
0.16710083176688903,0.06192517325403127
0.1671559350548839,0.061938971878693516
0.16765081468256632,0.0620628965750933
0.16783407053958316,0.06210878637369066
0.16787876803663834,0.062119979244527446
0.167883495407938,0.06212116304361778
0.16801001063834645,0.06215284420534138
0.16852018335716817,0.06228059850306321
0.16879123061684434,0.06234847248187836
0.16902779956874991,0.06240771261604955
0.1690889738491942,0.06242303150110254
0.1692408611879801,0.062461066189323886
0.169260321583131,0.06246593934114911
0.16931152692613297,0.062478761866528176
0.16940248284552095,0.06250153848545817
0.169739580320529,0.06258595235079172
0.1704380086675054,0.06276084845888444
0.17074889115689906,0.06283869772961424
0.1709251684089919,0.062882839989117
0.17107823991194807,0.06292117120840787
0.17125342813905514,0.06296504076100749
0.17147109072258854,0.06301954647931371
0.17148100457641519,0.06302202904528914
0.17159162322883142,0.06304972948424445
0.17177331159972284,0.06309522676265841
0.1723456585369834,0.063238550343723
0.1730903225621665,0.06342502450446545
0.17351636854571667,0.0635317123053173
0.1736507309172331,0.06356535849959628
0.17375307414021524,0.06359098665668173
0.175349688668558,0.06399080099460248
0.1757207901454827,0.06408372993184079
0.17585029591908571,0.06411615996689984
0.1759093261613541,0.06413094195516993
0.17680424349640414,0.06435504162071555
0.17685527660862654,0.06436782101712779
0.17688487992782856,0.0643752340972776
0.17698715857578717,0.06440084608388497
0.17711685166843044,0.0644333230262199
0.1774628602367286,0.06451996835243559
0.17750467483645813,0.06453043930594973
0.17787399985476054,0.06462292339340409
0.17805231377260744,0.06466757566215178
0.1787444488471892,0.06484089584788433
0.17876500742541582,0.06484604399992501
0.17938306448915126,0.0650008140282243
0.18058662167459535,0.06530220137670817
0.18078110714524034,0.06535090322571478
0.18087159983433426,0.06537356384537879
0.18103318289354978,0.06541402647595906
0.18125084818976084,0.0654685328735573
0.1819832460004252,0.06565193540470511
0.1822510063653553,0.06571898629966157
0.18286997472234312,0.06587398452838238
0.18307613101450368,0.0659256089123493
0.18358993831225667,0.06605427335885361
0.1838750468819484,0.06612566848397826
0.18395764557207728,0.06614635233723197
0.18400007506214844,0.06615697726778344
0.18405520616295384,0.06617078285715773
0.1845797497641895,0.06630213582239496
0.18466769492556556,0.06632415850591984
0.18478707237058248,0.06635405226756036
0.1847951403601862,0.06635607260363054
0.1860698470506189,0.0666752767712185
0.18644473835397168,0.06676915473335741
0.18648701126206169,0.06677974045361737
0.18668763570163888,0.06682997958526524
0.18669296596147206,0.0668313143559743
0.18688030345267678,0.06687822625216727
0.18709757308496666,0.0669326335700528
0.1874850537885809,0.06702966409196184
0.18756556460628082,0.06704982511311175
0.18792796501711084,0.06714057518317942
0.1883221274611898,0.06723927890522075
0.18832942828356372,0.06724110713201684
0.188943334210299,0.067394837658256
0.18926389994499598,0.06747511174740077
0.18962398071294173,0.06756528094684029
0.19037861592940447,0.06775425203164866
0.19045269783582708,0.06777280316458804
0.1910614534455051,0.0679252439802755
0.19106290939469178,0.06792560857006834
0.19109346230748264,0.06793325944157315
0.1914557702412112,0.06802398635409687
0.19147048462163094,0.06802767103825888
0.1915918484163986,0.06805806220932192
0.1916271535037381,0.06806690309099327
0.19175433615130816,0.06809875138319567
0.19181071642597275,0.06811286978296381
0.19193443405442895,0.06814385038650483
0.19199225418518756,0.06815832934613306
0.19238772129181944,0.06825735977370381
0.19239688003908056,0.06825965325056212
0.1925454063196092,0.06829684628335699
0.19295188973687696,0.06839863534732059
0.19310695891692264,0.06843746681255611
0.194352338323466,0.06874932702305042
0.19440278318657764,0.06876195911375764
0.19490191424288142,0.0688869484266251
0.19578905333214325,0.06910910031195526
0.19616285894827817,0.06920270640301418
0.1963915226584338,0.06925996695542644
0.19675632443333546,0.06935131836023675
0.197269382002087,0.06947979506424026
0.19765610983368348,0.06957663705659378
0.19801580834458868,0.06966671053358885
0.19806794052575172,0.06967976515204936
0.19817732891171916,0.06970715751528758
0.19828389205311472,0.06973384239824934
0.19873388017070143,0.06984652564026635
0.19890098196393594,0.06988837023809598
0.19918663718866886,0.06995990225319591
0.199233568941726,0.0699716546126057
0.19956380249918568,0.07005434965814811
0.19958796077142188,0.07006039922330483
0.20024621645268836,0.07022523554084814
0.2006189140620968,0.07031856417171373
0.20065773365939593,0.0703282851352381
0.2007132401113454,0.07034218471772498
0.20103943686045286,0.0704238688906804
0.20107818372841965,0.07043357164177509
0.20129173760311384,0.07048704848261905
0.20159947679888207,0.0705641106291949
0.20218765391571447,0.07071139830594589
0.20239448933549326,0.0707631927528518
0.20304767997402215,0.07092676071371114
0.2032280198451332,0.07097192030914827
0.20366501674907592,0.07108135037177248
0.2044242929656094,0.0712714836271221
0.20474565077193901,0.0713519560619475
0.2050178341124605,0.07142011453110322
0.2052200705000363,0.0714707573168018
0.2055574426516137,0.07155523996494347
0.20597827936805155,0.07166062329333518
0.20602274829668726,0.07167175892748164
0.20622195139558125,0.0717216421357841
0.20626953679771243,0.07173355817795336
0.20684831698244455,0.07187849273307138
0.2070003101019166,0.0719165539102381
0.20710927477298652,0.07194384016941159
0.20735058398891518,0.07200426733118925
0.20758539892919728,0.0720630682366152
0.2076576972770418,0.07208117274184368
0.20826836240625468,0.07223409172760598
0.2082734211952773,0.07223535851827326
0.20833301882211763,0.07225028258747958
0.20859076351433956,0.07231482541960593
0.20921592982545623,0.07247137570167614
0.2094636458704214,0.07253340722196609
0.20948078589658115,0.07253769932133593
0.21034371128848395,0.0727537877622928
0.21042204052662924,0.07277340248577988
0.21054978834853777,0.07280539230544548
0.2105714231489084,0.0728108099583809
0.2110399218096916,0.0729281284961699
0.21106645846675065,0.0729347736417478
0.2111534250000692,0.07295655126328565
0.21162481907333647,0.07307459485236577
0.21202218061087713,0.07317409967161098
0.21252497262478853,0.07330000573884596
0.21281332034698883,0.0733722119925133
0.2128819848174847,0.07338940652464526
0.2136531760101849,0.07358252345465327
0.2138200293441702,0.073624305834854
0.2148485915235651,0.07388187201596096
0.2156326768244002,0.07407821780880063
0.21628271736360727,0.07424099694126564
0.21638935170862753,0.07426769965459881
0.2165932407577678,0.07431875628958756
0.21668861942873996,0.0743426404266222
0.21697216472938005,0.07441364408757702
0.21705921313474716,0.074435442211007
0.21721330779404668,0.07447402964278296
0.21763124555977684,0.07457868703386344
0.21788974784243692,0.07464341957710291
0.2184057798639245,0.07477264112516885
0.21929975106603078,0.07499650386595279
0.21942013326220947,0.07502664923116666
0.21946327293052192,0.07503745200016211
0.21962642647849961,0.07507830790282749
0.2196813473060653,0.07509206083687728
0.21993422951515829,0.07515538603604441
0.2199913158918572,0.07516968125351804
0.2202076194234052,0.07522384664642943
0.22041071024730763,0.07527470339478974
0.22063666255969278,0.0753312849757376
0.22096731498954847,0.07541408491271544
0.22153766366055938,0.07555690810030152
0.22217249120948665,0.07571587768980642
0.22253396988916224,0.07580639694565772
0.2227404094906003,0.0758580922741822
0.22308768062873136,0.07594505376532869
0.22317372769043797,0.07596660113847077
0.22373089692845888,0.07610612401393925
0.22415820510198453,0.07621312788460027
0.22428486208095144,0.07624484454212135
0.22431268012793007,0.07625181056543982
0.22463574222906932,0.07633270977923337
0.22583277801370397,0.07663246407885001
0.22589830608928885,0.07664887321436152
0.2264834303997786,0.07679539642622445
0.22658483404692195,0.07682078930053797
0.22681103111974563,0.07687743217288144
0.22703440262695773,0.07693336748455562
0.22826769818977152,0.07724220173362059
0.22860348559021054,0.07732628753818109
0.22861699028104604,0.07732966929935724
0.22936434703274267,0.07751681775602345
0.22969388750371292,0.07759933924313267
0.2303226610990001,0.07775679283900014
0.23092788237511777,0.07790834860873105
0.2309552194774489,0.07791519419686468
0.23135390201408415,0.07801502981253507
0.23140647460725505,0.07802819471624743
0.23157288987644992,0.07806986739897198
0.23158716793711656,0.07807344282263931
0.23158777232089678,0.0780735941686885
0.23189703744725393,0.07815103842936727
0.23205246720699188,0.07818996018873976
0.23236838858603306,0.07826907126705837
0.2323864645589075,0.07827359774041737
0.23248631569414596,0.07829860184429922
0.2325735454729409,0.07832044538614151
0.23268904190244155,0.07834936728787376
0.2327745519301052,0.07837078018027141
0.23290088710205847,0.07840241625287
0.23306128999894868,0.07844258335449804
0.2332047674993766,0.07847851210299794
0.2334252730175942,0.07853372973142922
0.23343381510584277,0.07853586878835055
0.23359541814337328,0.07857633642177697
0.23423484437839726,0.07873645758581939
0.23443699434292803,0.07878707872999341
0.2349278391209022,0.07890999304427769
0.23497329957851198,0.07892137697097898
0.2352396519316653,0.07898807528033243
0.23539613215331698,0.07902726008988209
0.23554071821932532,0.0790634664385201
0.23577450173207554,0.07912200906024112
0.23578387086043281,0.07912435521943266
0.23629287909960794,0.07925181791536168
0.2365110824489528,0.07930645904889876
0.23680298438595657,0.07937955532706059
0.23686279575706848,0.07939453292078577
0.2370771904370393,0.07944822031088818
0.2372161889532713,0.07948302745986041
0.23731273882608364,0.07950720488201805
0.23748569705248634,0.07955051601162988
0.23889657769754474,0.07990382001893759
0.23896636398556553,0.07992129546967772
0.23957251151110212,0.08007308318506086
0.23962085876653183,0.08008519000582238
0.24007822621558877,0.08019972113439792
0.2402863220150674,0.08025183119779501
0.24094800255933044,0.08041752514835308
0.24141361426800464,0.0805341207534457
0.2415697269702024,0.0805732135310462
0.24165085940060171,0.08059353021260471
0.24174158130768036,0.08061624823161909
0.24177160873011178,0.08062376751307729
0.24187192092399715,0.08064888707241469
0.24274391893387692,0.08086724742226707
0.24284168829654623,0.0808917302215343
0.2428944762381853,0.08090494905147852
0.243245415477564,0.0809928290858587
0.24331077138867466,0.08100919510900703
0.2434742055608679,0.08105012128385332
0.24361975274075032,0.08108656830868487
0.24397234630630316,0.08117486260919646
0.24412886434072756,0.08121405688758686
0.2445088750163943,0.0813092168112863
0.24455333683744349,0.08132035066559487
0.2445606767894915,0.08132218869100198
0.2446338461585639,0.0813405113119806
0.24534208429340998,0.08151786392649531
0.24536562543344634,0.08152375895322243
0.24582734395514183,0.08163937965050437
0.2473896787573889,0.08203060987137636
0.2475866596489975,0.08207993660827086
0.2476381491227321,0.08209283028391116
0.24766392115374014,0.08209928395656134
0.24781159211554654,0.0821362628057304
0.24823492219975288,0.08224227050786159
0.24888527227041224,0.08240512715127901
0.24890861694799302,0.0824109729810928
0.24961449564242869,0.08258773475912891
0.24969302241502955,0.08260739894797293
0.2511323770284206,0.08296783323036888
0.25137131838681526,0.08302766744790391
0.2514270208257008,0.08304161610822752
0.2516506879119226,0.08309762543696969
0.25195138288906965,0.08317292361387461
0.25195991861483974,0.08317506107754342
0.2520168711693206,0.08318932278408463
0.25225364527015437,0.08324861429038195
0.2526547600269843,0.08334905896759448
0.25325546985347636,0.0834994850080056
0.25328638662824104,0.08350722699557599
0.253526082272957,0.08356725009682767
0.25399114819619184,0.08368370902970525
0.254230600347762,0.08374367115690894
0.2543130218728503,0.08376431064558865
0.25488981051784637,0.08390874649164012
0.25504151551911236,0.08394673552002724
0.255068396957211,0.0839534670035412
0.2551502668655163,0.08397396835975693
0.25544465487018114,0.08404768718361044
0.2555162224588037,0.08406560869663302
0.2556463020960794,0.08409818243508466
0.2563416581463057,0.08427230919762205
0.25646158550734416,0.08430234066583243
0.2565047578212955,0.0843131516097469
0.2565198088851419,0.08431692060409084
0.25661135429013177,0.08433984483836028
0.2572237748904415,0.08449320341834013
0.2574362812565393,0.08454641794855831
0.257680245593627,0.08460750998935934
0.25792908094446054,0.08466982179930387
0.25845154479233035,0.08480065396556284
0.2586112259938037,0.084840640344687
0.25879738290562765,0.08488725660749123
0.25894104606517443,0.0849232318475997
0.2590912381144159,0.08496084201189577
0.25988957984912153,0.08516075781275417
0.26005794542770044,0.08520291887989545
0.2603458885061709,0.08527502380518194
0.26116860553178894,0.08548104351567215
0.26144443941248996,0.08555011613052746
0.2616685241523289,0.08560623004550592
0.26190292559322187,0.08566492740497164
0.26220932843970224,0.08574165491122183
0.262303014669064,0.08576511523749324
0.26234684196276115,0.08577609019738577
0.2623601476365614,0.0857794221219465
0.2624110157328928,0.08579216019609967
0.2625853517577814,0.08583581634548901
0.2629853735516612,0.08593598732967765
0.2635990121023921,0.08608965090127109
0.2636286861306551,0.08609708168794679
0.26411328303502474,0.08621843144835521
0.26476275242672587,0.08638106755759334
0.2654254043349939,0.08654700475111941
0.26546781225807714,0.08655762428099913
0.26575433050933717,0.08662937240986567
0.2662252676297767,0.08674730157164416
0.2665407979683902,0.08682631472803677
0.2668150745273843,0.08689499736801952
0.2670630498684733,0.08695709381964152
0.26733792757105457,0.08702592699428434
0.2691207885310421,0.08747238001200934
0.2691510306763743,0.08747995306304866
0.2693801106178562,0.08753731784553602
0.27005981560573855,0.08770752536581565
0.27037963614090976,0.08778761284670286
0.2704120531797911,0.08779573052113687
0.27080987983044547,0.08789535181113209
0.2708572104235919,0.08790720404561093
0.2714410265572764,0.08805339967192707
0.2714682089997814,0.0880602065311033
0.2719000536305614,0.08816834639333991
0.2727051389985448,0.0883699508931462
0.27297470777406485,0.08843745463910078
0.2731687159038718,0.0884860369553663
0.27353536628176983,0.08857785127590855
0.273977518009228,0.08868857217756393
0.2740597584748232,0.08870916632644492
0.2743686208700897,0.08878650973769411
0.2758038824108898,0.08914591905816036
0.2760953897660918,0.08921891652758714
0.27755553434900093,0.08958455690560022
0.2775707132029268,0.08958835790034567
0.2776475471933997,0.08960759819315611
0.2782884701988475,0.08976809416919317
0.2783333459271585,0.08977933167159895
0.27841477161364714,0.08979972178853406
0.27881112937241537,0.08989897524770568
0.2795570339675228,0.09008576006429783
0.2796005151467692,0.09009664835234972
0.27973962372037403,0.09013148306120877
0.27978195403171724,0.09014208315603647
0.2800328020779493,0.0902048989727177
0.2802345671122873,0.09025542372505294
0.2802597449857147,0.09026172861243555
0.2806515165967353,0.09035983363684551
0.28114063731515104,0.09048231622279548
0.2817479507936276,0.09063439590890451
0.2817768496203903,0.09064163257441374
0.2818629458589006,0.09066319226210691
0.28203886334377026,0.09070724443092622
0.28231803406199996,0.09077715263600289
0.28268124147482565,0.09086810479052046
0.28269721667769226,0.09087210520204367
0.28283676817052794,0.09090705082399779
0.2830157697674404,0.09095187529708498
0.28302751755080363,0.09095481710435534
0.2832584092882542,0.09101263558558632
0.28350147997052655,0.09107350384287421
0.2835783787561489,0.09109276036128532
0.28383785800750605,0.0911577375509851
0.284419404039613,0.09130336471250079
0.28460062499245115,0.09134874494297608
0.28477707517338285,0.09139293050624936
0.2849146684793725,0.09142738577116151
0.2850487721456272,0.0914609671820685
0.2852754707120156,0.09151773563532958
0.28541794803764736,0.09155341392624135
0.2854300407421192,0.09155644210652297
0.28567357779467467,0.09161742714937342
0.28577617622881984,0.09164311921486029
0.2861237426395109,0.0917301546463355
0.2867725351000003,0.09189262124264524
0.2869852059332497,0.09194587695771061
0.2870950187408853,0.0919733756019987
0.28712049345126467,0.0919797548214554
0.2872569975192996,0.09201393732613393
0.2872853985890433,0.09202104934640824
0.2873739755974688,0.09204323025316434
0.2875290126242479,0.09208205366677769
0.2875754856422213,0.09209369115258427
0.2879249379168094,0.09218119883043581
0.2884746203881763,0.09231884691609138
0.2885327291030405,0.09233339814116696
0.2886004760319716,0.0923503629082137
0.2889669202919664,0.0924421256139851
0.2902252456356983,0.09275722766602224
0.2904200053873284,0.0928059981987772
0.2914618311219227,0.09306688575736528
0.29294504713179403,0.09343830353946181
0.29311312528545486,0.09348039263143228
0.2931332441683917,0.09348543067769727
0.2932843050831901,0.09352325841793367
0.29424029993484646,0.09376265273753029
0.29436071713224643,0.09379280686753354
0.29450491235498144,0.09382891534361572
0.29461681875329404,0.09385693825193593
0.29481038530599674,0.09390540999119334
0.29494720858937934,0.0939396724318054
0.29497648474504595,0.0939470035856857
0.2952612127528972,0.09401830341286731
0.2954281200432396,0.09406009930448535
0.2955380915759658,0.09408763769572914
0.295639658501364,0.0941130714571737
0.29568874299867454,0.09412536289348844
0.29579919951726114,0.09415302273189262
0.29581266395680217,0.0941563944135885
0.2959404448959398,0.0941883925262658
0.2960402298875308,0.09421338006686453
0.29609254698122084,0.09422648098997673
0.29619558023377546,0.09425228194000106
0.2963199346009598,0.09428342199171724
0.2964799356118673,0.09432348845554245
0.29655379027210993,0.0943419826828986
0.2967701691715175,0.0943961669489634
0.2968438901159648,0.09441462769203685
0.297424738736111,0.09456008021196163
0.29750365134127277,0.09457984101860988
0.2983816105074075,0.09479969412435225
0.2984403925112463,0.09481441395028976
0.29859503264867576,0.09485313797732618
0.298889696406472,0.09492692585357385
0.29890428652019896,0.09493057941963899
0.2989664973776929,0.09494615787790736
0.2991061157593763,0.09498112024975316
0.2991790077969726,0.09499937342309839
0.2995103253981903,0.09508233992817569
0.3002209366564276,0.09526028680557638
0.30042952769777514,0.09531252088438011
0.30082496520849183,0.09541154390072476
0.30098760434048527,0.09545227098652015
0.3017960354636642,0.09565471330965483
0.30359725763610634,0.09610576422867073
0.3040043595516407,0.09620770817314586
0.30413428655160024,0.09624024368910464
0.3041478762508721,0.09624364673756783
0.30427966748963986,0.09627664908468186
0.30431378223779937,0.09628519188897594
0.30431883003288607,0.09628645592660975
0.30517673072230034,0.09650128611263845
0.30521793487047444,0.09651160420064861
0.3059348090277691,0.09669111939450623
0.3060103025964543,0.09671002402718074
0.30601244121815785,0.09671055956760408
0.3062476779255662,0.09676946608934589
0.30670901516003346,0.09688499130703779
0.30701082803125396,0.09696056942006434
0.3070543261859614,0.09697146195900624
0.30707022689244223,0.09697544371560513
0.3074099860803336,0.09706052411062088
0.3074282028515279,0.09706508584182444
0.3074828784318406,0.09707877736257356
0.30766337174869857,0.09712397538294584
0.30810315006594263,0.09723410194989077
0.3082001322156964,0.09725838762016731
0.3085996868196698,0.09735844161354826
0.30873119473606625,0.09739137301282594
0.30893648992956035,0.09744278176578919
0.3091952632944771,0.09750758219177127
0.3093426235521931,0.09754448323634324
0.3093588387178846,0.09754854373787325
0.3095290553121465,0.09759116832491652
0.3095533240366918,0.0975972455488576
0.309801871534013,0.09765948527630541
0.30999561760737765,0.09770800197001697
0.31033711241428164,0.09779351698801411
0.3107515353662505,0.09789729422116544
0.3120303516298739,0.09821752748266124
0.31245062694538234,0.09832277022850353
0.31263648655583753,0.09836931204293733
0.31264077706225224,0.09837038644502438
0.31306218037503325,0.09847591165696898
0.31364288061899337,0.09862132702144663
0.31366349350783734,0.0986264887736163
0.31390678916290315,0.09868741336720002
0.3142486674922346,0.098773024424512
0.31430573284443075,0.09878731437715962
0.3143619797214775,0.09880139937232121
0.3152516003935095,0.09902417268026437
0.3154683924317143,0.09907846040199225
0.3158076061282099,0.09916340419842556
0.3164319658960774,0.0993197525109224
0.31666901875447045,0.0993791138219641
0.3169983843843683,0.09946159152645306
0.3173697487178914,0.0995545862866154
0.318143316560798,0.09974829836267268
0.31815915340596623,0.09975226412751656
0.31837549952711075,0.0998064401854514
0.3188979685542721,0.0999372736486765
0.3191122684302028,0.09999093729853731
0.3203767442335281,0.10030757951063601
0.3205644363198724,0.10035458020235125
0.3208364895380485,0.10042270608707385
0.3208847898493128,0.10043480115236775
0.32149469622670845,0.10058753013619151
0.3218235891111354,0.1006698894586828
0.32252953937818124,0.10084666915948942
0.3229135356923492,0.10094282714213809
0.3234696363510659,0.10108208243058453
0.32410426334343373,0.10124100179795595
0.3245141161123455,0.10134363459412465
0.3245234976874484,0.10134598387015331
